"ID Channel","Link Channel","Waktu","Link video","Komentar","Like"
"@MaverickZachly","https://www.youtube.com/@MaverickZachly","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzJoeFVsSDogkBIDiB4AaABAg","Anomali Jumbo universe Wakanda","5"
"@sombraaja","https://www.youtube.com/@sombraaja","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwrPlLgPk71FcfCMJZ4AaABAg","Di moment terakhir villain itu, mirip dgn cutscene film monster inc dimana direktur perusahaan ngasih tau tujuan dia sebenarnya dengan Sally tapi Sally menjebaknya dengan membuat sebuah panggung.",""
"@4mane_to","https://www.youtube.com/@4mane_to","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyS8MRq-McmwbYa7S94AaABAg","bang bahas film asal malaysia donk Bidaah. walid ambatukam itu","3"
"@fadiruuu","https://www.youtube.com/@fadiruuu","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugzjg2Ab4tcni636AHh4AaABAg","","5"
"@aldypatrick","https://www.youtube.com/@aldypatrick","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwQ2DrywTcc-bRERE14AaABAg","Sumpah sih pas karakter meri masuk dgn ceritanya berasa kyk masuk ke cerita yg beda lagi kyk ngga pas aja, kyk emang build up karakternya aja yg ngga pas","1"
"@kukuhwd","https://www.youtube.com/@kukuhwd","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwI5RZjo715ISuZsrB4AaABAg","Anjay trending lagi bang wkwk","3"
"@cotafuk3412","https://www.youtube.com/@cotafuk3412","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxpIDzZDG3lDa0fNup4AaABAg","bg cuma mau ngasih tau itu tuh bukan dianimasiin/dibuat perhelai, jadi di software udh ada tools sendiri buat bikin rambut, dan itu kalo kita gerakin kepalanya sebrutal apapun rambut nya akan tetap ngikutin pergerakan gravitasi dan kepala kita","26"
"@FirloAhinji","https://www.youtube.com/@FirloAhinji","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzSATmdmnHupQ66PvN4AaABAg","Bg coba  riview film kancil saber dari visinema  tolong di jawab",""
"@dimasalmuzakka122","https://www.youtube.com/@dimasalmuzakka122","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugz1raSvO-G3dFLXVWt4AaABAg","Kalau menurutku soal mae, Iya sih mae itu kalo buatku kayak ""cewek gampangan"" dikit² ikut don dikit² ikut nurman dikit² ikut atta. Seolah cuma numpang jadi pendamping doang, cuma disamping aja. Tapi terserah yang lain. Karena buat ku film ini udah bagus sebagai film lokal 3 dimensi","6"
"@dio378","https://www.youtube.com/@dio378","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugx4GYMZSxohBTM3XSR4AaABAg","1. Gw malah ngrasa dialog anak kecil yg di-dubbing oleh bocil bneran ya ngrasa dialog antar bocil beneran (gw mlh gatau pas nonton itu dubber nya anak2 bneran ato org dewasa, tnyta emg bocil bneran dubber nya) & emg otentik pure murni suara khas anak2 ya kek gtu. Gw ga setuju dubber nya org dewasa kek suneo nobita doraemon giant sincan dll krena ni kn emg dbuat relate bgt ma kondisi khidupan masyarakat indo scara real

2. Gw ga setuju jga yg animasi electricity power yg lebay ato kureng gtu, justru mlh itu yg buat film animasi kek gni jdi lbh WOW ato hidup (jujur scene favorite gw mlh yg epic fight di babak akhir yg akhirnya Don keluarin 2 melati di hatinya itu) krena efek blasting ato kek ala2 superhero power gtu yg mmbuat film animasi ga mononton (scara klo kek MCU yg pake efek CGI lbh rumit & susah untuk jdi realistic ya mending bsa lbh di explore di film animasi kek gini)

3. Gw setuju yg di babak pertengahan ktika meri muncul dgn konfliknya sndiri yg mau cari ortunya itu diliatin sekilas cuplikan di awal film (jdi kek film superhero ala mcu dc transformer yg plotnya dbuat kek gini) tp mngkin pertimbangannya ni film anak2 klo di awal udh dmunculin ""darkside"" nya ntar kritikus makin mnjadi (munculnya hantu meri ni aja udh buat para content creator centang biru di medsos aja koar2 napa kok pake hantu blabla ntar gw jelasin anak gw gmn ttg meri n ortunya). Bgi gw it's ok agar efek ""CGI"" ala animasinya keluar dgn mengusung konsep unrealistic fantasy film yg mnggabungkan antara realitas kondisi khidupan masyarakat indo dgn kepercayaan masyarakat skitar ttg makhluk tak kasat mata mskpun agk tllu berlebihan atau janggal mnurut gw dlm beberapa scene (magical power selimutin nisan makam meri n ortu yg msh ada pdhl mereke ber3 udh dtangkap dlm radio, portal antar dimensi yg antar mereka ber3 pindah ke alam lain, frekuensi radio tertentu yg bisa bikin Don ngobrol ma ortunya)","16"
"@ayuamalia6733","https://www.youtube.com/@ayuamalia6733","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugyi_UIE1SfChzs4mBB4AaABAg","Kalo kita lihat secara detail bagi  aku yg pecinta film fantasi, anime, animasi gibli, 2D /3D dll mikir seperti ni jg, tp overall ini udh yg terbaik selama ini d industri perfilm animasi indo dr segi ide, detail & jln cerita u/ kategori SU bagus banget.. perlu kita apresiasi , harapannya semoga d masa yg akan dtg bxk trobosan baru yg mengarahkan kita u/ jd lebih baik bisa diterima d kancah internasional","2"
"@kerjaankokgitu","https://www.youtube.com/@kerjaankokgitu","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwTt777C7FDMZxpRqh4AaABAg","yg bikin sedih,buat project animasi di tanah air,yg bayarannya lebih proper itu di jumbo ini si bang,dan bisa menghasilkan demikian.Jadi ya....industri animasi tanah air,pr kita yg bikin jauh gapnya balik lagi...ke pendanaan.Dewa2 animasi kita pada kabur aja dulu jg ya krn diluar sana dapet penghidupan yg layak,jau bgt dibanding di dalam negeri.Bukan berarti ga ada yg bagus,ada,tapi justru saking jarangnya,pekerja animasi yg hidup proper di dalam negeri itu bkn lagi bisa disebut oknum,lebih ke...anomali","10"
"@mirzarayyan5423","https://www.youtube.com/@mirzarayyan5423","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwYy7eihKy8C5cqW-h4AaABAg&pp=0gcJCSMANpG00pGi","Jelasss, jumbo ini kalo dicomparenya sama film animasi luar masih jauh. Masih panjang perjalanannya, karna belum tentu di film animasi lainnya yang akan datang, bisa  konsisten kek gini. Cuma untuk skala nasional, ini film animasi terbaik memang untuk sampai saat ini (menurut gua). Semoga aja kedepannya banyak film yang lebih lebih lebih lagi dari film jumbo ini","21"
"@yanuadriyanti4963","https://www.youtube.com/@yanuadriyanti4963","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugz2rIbRutFvv09bhHZ4AaABAg","Sengaja aku nonton film nya dlu baru nonton ini. Utk nyamain persepsi dan yaaaaahhh . Kita satu suara sependapat bgt trutama di plot.","1"
"@QR-_-RAM","https://www.youtube.com/@QR-_-RAM","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxmjqgCizg91IndC3F4AaABAg","ryan adriandhy membuat ini dari hati membuat saya sebagai penonton merasa terharu 🥹","56"
"@Justrandommy","https://www.youtube.com/@Justrandommy","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwRzSyY5BXKXHeYWRF4AaABAg","Aku disuruh nonton film ini sama dosenku buat tugas matkul desain konten digital","4"
"@usahaberkah3258","https://www.youtube.com/@usahaberkah3258","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugz8E71nrO4JTP7uj_F4AaABAg","Lagu ""Kumpul Bocah"" penyanyi Asli nya Vina Panduwinata, Malik n D esensial cm covering.","1"
"@fadiruuu","https://www.youtube.com/@fadiruuu","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugzjg2Ab4tcni636AHh4AaABAg","","5"
"@kukuhwd","https://www.youtube.com/@kukuhwd","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwI5RZjo715ISuZsrB4AaABAg","Anjay trending lagi bang wkwk","3"
"@cotafuk3412","https://www.youtube.com/@cotafuk3412","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxpIDzZDG3lDa0fNup4AaABAg","bg cuma mau ngasih tau itu tuh bukan dianimasiin/dibuat perhelai, jadi di software udh ada tools sendiri buat bikin rambut, dan itu kalo kita gerakin kepalanya sebrutal apapun rambut nya akan tetap ngikutin pergerakan gravitasi dan kepala kita","26"
"@FirloAhinji","https://www.youtube.com/@FirloAhinji","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzSATmdmnHupQ66PvN4AaABAg","Bg coba  riview film kancil saber dari visinema  tolong di jawab",""
"@dimasalmuzakka122","https://www.youtube.com/@dimasalmuzakka122","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugz1raSvO-G3dFLXVWt4AaABAg","Kalau menurutku soal mae, Iya sih mae itu kalo buatku kayak ""cewek gampangan"" dikit² ikut don dikit² ikut nurman dikit² ikut atta. Seolah cuma numpang jadi pendamping doang, cuma disamping aja. Tapi terserah yang lain. Karena buat ku film ini udah bagus sebagai film lokal 3 dimensi","6"
"@dio378","https://www.youtube.com/@dio378","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugx4GYMZSxohBTM3XSR4AaABAg","1. Gw malah ngrasa dialog anak kecil yg di-dubbing oleh bocil bneran ya ngrasa dialog antar bocil beneran (gw mlh gatau pas nonton itu dubber nya anak2 bneran ato org dewasa, tnyta emg bocil bneran dubber nya) & emg otentik pure murni suara khas anak2 ya kek gtu. Gw ga setuju dubber nya org dewasa kek suneo nobita doraemon giant sincan dll krena ni kn emg dbuat relate bgt ma kondisi khidupan masyarakat indo scara real

2. Gw ga setuju jga yg animasi electricity power yg lebay ato kureng gtu, justru mlh itu yg buat film animasi kek gni jdi lbh WOW ato hidup (jujur scene favorite gw mlh yg epic fight di babak akhir yg akhirnya Don keluarin 2 melati di hatinya itu) krena efek blasting ato kek ala2 superhero power gtu yg mmbuat film animasi ga mononton (scara klo kek MCU yg pake efek CGI lbh rumit & susah untuk jdi realistic ya mending bsa lbh di explore di film animasi kek gini)

3. Gw setuju yg di babak pertengahan ktika meri muncul dgn konfliknya sndiri yg mau cari ortunya itu diliatin sekilas cuplikan di awal film (jdi kek film superhero ala mcu dc transformer yg plotnya dbuat kek gini) tp mngkin pertimbangannya ni film anak2 klo di awal udh dmunculin ""darkside"" nya ntar kritikus makin mnjadi (munculnya hantu meri ni aja udh buat para content creator centang biru di medsos aja koar2 napa kok pake hantu blabla ntar gw jelasin anak gw gmn ttg meri n ortunya). Bgi gw it's ok agar efek ""CGI"" ala animasinya keluar dgn mengusung konsep unrealistic fantasy film yg mnggabungkan antara realitas kondisi khidupan masyarakat indo dgn kepercayaan masyarakat skitar ttg makhluk tak kasat mata mskpun agk tllu berlebihan atau janggal mnurut gw dlm beberapa scene (magical power selimutin nisan makam meri n ortu yg msh ada pdhl mereke ber3 udh dtangkap dlm radio, portal antar dimensi yg antar mereka ber3 pindah ke alam lain, frekuensi radio tertentu yg bisa bikin Don ngobrol ma ortunya)","16"
"@ayuamalia6733","https://www.youtube.com/@ayuamalia6733","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugyi_UIE1SfChzs4mBB4AaABAg","Kalo kita lihat secara detail bagi  aku yg pecinta film fantasi, anime, animasi gibli, 2D /3D dll mikir seperti ni jg, tp overall ini udh yg terbaik selama ini d industri perfilm animasi indo dr segi ide, detail & jln cerita u/ kategori SU bagus banget.. perlu kita apresiasi , harapannya semoga d masa yg akan dtg bxk trobosan baru yg mengarahkan kita u/ jd lebih baik bisa diterima d kancah internasional","2"
"@kerjaankokgitu","https://www.youtube.com/@kerjaankokgitu","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwTt777C7FDMZxpRqh4AaABAg","yg bikin sedih,buat project animasi di tanah air,yg bayarannya lebih proper itu di jumbo ini si bang,dan bisa menghasilkan demikian.Jadi ya....industri animasi tanah air,pr kita yg bikin jauh gapnya balik lagi...ke pendanaan.Dewa2 animasi kita pada kabur aja dulu jg ya krn diluar sana dapet penghidupan yg layak,jau bgt dibanding di dalam negeri.Bukan berarti ga ada yg bagus,ada,tapi justru saking jarangnya,pekerja animasi yg hidup proper di dalam negeri itu bkn lagi bisa disebut oknum,lebih ke...anomali","10"
"@mirzarayyan5423","https://www.youtube.com/@mirzarayyan5423","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwYy7eihKy8C5cqW-h4AaABAg&pp=0gcJCSMANpG00pGi","Jelasss, jumbo ini kalo dicomparenya sama film animasi luar masih jauh. Masih panjang perjalanannya, karna belum tentu di film animasi lainnya yang akan datang, bisa  konsisten kek gini. Cuma untuk skala nasional, ini film animasi terbaik memang untuk sampai saat ini (menurut gua). Semoga aja kedepannya banyak film yang lebih lebih lebih lagi dari film jumbo ini","21"
"@yanuadriyanti4963","https://www.youtube.com/@yanuadriyanti4963","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugz2rIbRutFvv09bhHZ4AaABAg","Sengaja aku nonton film nya dlu baru nonton ini. Utk nyamain persepsi dan yaaaaahhh . Kita satu suara sependapat bgt trutama di plot.","1"
"@QR-_-RAM","https://www.youtube.com/@QR-_-RAM","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxmjqgCizg91IndC3F4AaABAg","ryan adriandhy membuat ini dari hati membuat saya sebagai penonton merasa terharu 🥹","56"
"@Justrandommy","https://www.youtube.com/@Justrandommy","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwRzSyY5BXKXHeYWRF4AaABAg","Aku disuruh nonton film ini sama dosenku buat tugas matkul desain konten digital","4"
"@usahaberkah3258","https://www.youtube.com/@usahaberkah3258","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugz8E71nrO4JTP7uj_F4AaABAg","Lagu ""Kumpul Bocah"" penyanyi Asli nya Vina Panduwinata, Malik n D esensial cm covering.","1"
"@zakral1","https://www.youtube.com/@zakral1","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwDPPLmEwXTmqIw4W54AaABAg","bgitu mungkin bakalan lebih enak tapi jadi klise sih bang, udah banyak struktur film kartun yg pake prolog diawal gitu buat nunjukin villainnya dulu. biasanya di kartun Scooby-doo bgitu tuh. Kalo yg Jumbo ini justru lebih menarik sih, jadi emphasis konfliknya lebih di tekanin ke konflik Don dan temen2nya. Dan pas di pertengahan ternyata ada konflik yg skalanya lebih besar lewat karakter Meri. Ya walaupun gw tetep setujuh sih pas di sub-plot Merry ini emang kurang menarik.","26"
"@ShinTama.0","https://www.youtube.com/@ShinTama.0","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgySZYqRSKGDVfctjYF4AaABAg","bro sangat bersuara","6"
"@yumyumshosho4832","https://www.youtube.com/@yumyumshosho4832","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyLYu9VlFKSrFQ_UYt4AaABAg","Q bersyukur bngt dn ngerasa bangga atas perfilaman animasi indonesia woww kerenn gini!!! Dan semoga d bioskop lbh byk tontonan klrga dan ank2 drpda horror asli bosan bngt liat horror3 trussss masyarakat indonesia sngbya mistis mkny pda penakut","2"
"@zraustin99","https://www.youtube.com/@zraustin99","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwdoNOYuSkGQfi6XV94AaABAg","it's not a perfect animation movie, but it's a good start! keep on the good work

7.5/10 for me, well done!","63"
"@jazilulfannan282","https://www.youtube.com/@jazilulfannan282","2 minggu yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwjbzpT1LgZyQf3jOZ4AaABAg","Sekarang waktynya MERAH PUTIH : ONE FOR ALL !!!!","3"
"@aaadesutriawan9545","https://www.youtube.com/@aaadesutriawan9545","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugzca5uLka_M2BfCcGh4AaABAg","Bangga sih, semoga kedepan film2 Indonesia, utama film2 anak2 ini makin banyak, tujuan nya anak2 bener2 to poksi nontonnya, gk yg cinta2an...","1"
"@BobyDN","https://www.youtube.com/@BobyDN","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyKc9KBwB9ynmob-dx4AaABAg","Menurutku memang wajar kita gak sebagus kualitasnya sama animasi Hollywood. Tapi ini adalah langkah awal dan penentu kita sebagai penonton, bakal mau ngedukung atau gak. Kalau mau dukung itu bagus, karena kalau kita dukung maka seiring dengan berjalannya waktu animasi kita bakal naik kualitasnya dengan sendirinya. Mudah-mudahan bisa bersaing dengan animasi Hollywood, karena kalau kita berkaca ke Hollywood juga, mereka awalnya juga gak semewah grafik animasi jaman sekarang kok. Kita itu hanya kalah start aja dari mereka, mereka lebih cepat curi start sehingga mereka mulai mengulik duluan (ya kita tahulah indo memang hampir dalam semua hal selalu tertinggal). Jadi kesimpulannya kita harus terus tetap mendukung animasi lokal supaya lebih baik lagi, dan berharap ada talenta-talenta yang lebih berbakat dan bisa jadi bakal meningkatkan kualitas animasi kita kedepannya. Satu hal lagi, supaya ini bisa terealisasikan dengan lebih cepet, seharusnya pemerintah mendukung SDM kita, mau itu melalui pendanaan atau mencari sumber daya manusia nya yang berbakat. Jadi itulah opiniku tentang potensi animasi Indonesia dan aku berharap semoga setelah Film Jumbo ini, aku harap bakal menginspirasi animator lain dan akan keluar sebuah animasi yang jauh lebih baik lagi setelah Animasi Film Jumbo ini. Kalau dengan keyakinan kita pasti bisa, terus semangat para Animator Indonesia 🇮🇩","546"
"@wahyunugroho7128","https://www.youtube.com/@wahyunugroho7128","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugxrm-KLU5lq3s6H1mp4AaABAg","Menit awal pas film ini mulai. Yg nampilin tekstur baju org tuanya don. Disitu aku sedikit terharu. Gillaaa.. Indonesia sudah bisa bikin kayak gini. Apalagi pas lihat kredit scenenya semuanya yg ngerjain org indo makin terharu lagi aku. Respect pokoknya buat ratusan org yg ngegarap film ini. Perjuangan 5 tahun kalian ga sia"".","12"
"@jackweka5000","https://www.youtube.com/@jackweka5000","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwUpnJTM34xjYHdgGB4AaABAg","Setuju banget sama lo soal dalam animasi yg paling kurang di film ini adalah ekspresi dan gerak mulutnya. Kerasa banget. Voice actornya udh sangat ekspresif cuma ga kelihatan di muka di animasinya",""
"@frsk6586","https://www.youtube.com/@frsk6586","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxUK4aYDRnjjjsMPRZ4AaABAg&pp=0gcJCSMANpG00pGi","Semoga Irfan Seventeen bisa kasih support utk film animasi indonesia. Iya kali udah jadi direktur gak bisa","3"
"@KartikaAika","https://www.youtube.com/@KartikaAika","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxYVeJEN5oxdLr72lh4AaABAg","Awal liat iklan jumbo di bioskop.. sampe speechless, BAGUS BANGEEET ANIMASINYA , sampe mikir ini mah udah setingkat disney.. bisa2 nya kita punya kreator2 berbakat yg tersembunyi gini 
Sampe tembus Eropa malah.. bangga banget","14"
"@Lolitacore305","https://www.youtube.com/@Lolitacore305","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyqcjuuePynr-mxqX14AaABAg","kaya film pertama Upin Ipin lah ya, diawal sudah diperlihatkan Opet (musang) konfliknya dulu baru di akhir dimunculin lagi",""
"@yosiasuwadi4388","https://www.youtube.com/@yosiasuwadi4388","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxEqRS92r_R_hmiROZ4AaABAg","Hari senin kemaren nonton Jumbo. Sebagai orang awam yang cuman bisa nonton tanpa tau teknik animasi 3d, sinematografi dll menurut gue animasinya kadang ada yg gak konsisten, dan bener, kayaknya cuman karakter Don yg dibuat lebih detail. Untuk cerita, dialog, dan dubbing masih belum 'nyatu', entah kenapa lebih emosional nonton Upin Ipin the movie (yg ada opetnya) yg dibuat bertahun2 lalu, kerasa lebih dapet emosinya. Though, this is the movie you have to support (by buying its ticket)..
seperti yg Commander Erwin pernah katakan...""we've taken one more step toward the truth""","37"
"@revaldodwipranata5978","https://www.youtube.com/@revaldodwipranata5978","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyXvyAh-E2VDV4EWQ14AaABAg","yah ada vina, bete gw jing","9"
"@fadlullah8346","https://www.youtube.com/@fadlullah8346","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwZPSAeVXT1ZptznlZ4AaABAg","bang cara public speaking luu menarik banget , buat sharing dong (salam dari malaysia)",""
"@teisarostiawati","https://www.youtube.com/@teisarostiawati","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxfdjE_GKjY0WXcL-94AaABAg","Gua suka Jumbo, tapi riview ini 100% yg gua rasakan, ternyata gua enggak sendiri, gua bangga karena animasi kita udah mulai level up, semoga creator2 kita terus naik level kita tunggu karya2 berikutnya","87"
"@AdventPutraAmatory","https://www.youtube.com/@AdventPutraAmatory","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxFbfzHrPRAk1cLrrt4AaABAg","Soal Dubbing saya setuju bgt, kerasa flat ditambah ekspresinya jg kurang, tp harus fair, ini salah satu film animasi terbaik Indonesia","58"
"@bengkelraket1163","https://www.youtube.com/@bengkelraket1163","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxVty9EZ4XKHU0RohJ4AaABAg","support aja film indonesia kita.baik buruknya ya itulah bagian dr kita sendiri. semoga tambah maju dan berjaya",""
"@anjaymabar6973","https://www.youtube.com/@anjaymabar6973","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugykv0_f-sADlBSM6Kl4AaABAg","Bang, dongeng sang kancil. Lebih pengen liat pendapat abang tentang segi ""brutal"" nya sih. Kalo kata les copaque nya sendiri kan bilang mereka invovasi hal² baru.","12"
"@mutiarafebrianti6142","https://www.youtube.com/@mutiarafebrianti6142","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxLQZZKz7KlBgNQcVl4AaABAg",", kalo untuk plot jujur buat anak-anak emang kurang ngena ke don. mungkin karena pengambaran kehilangan sosok ortunya lebih ke samar aja. sedngkan scne meri, disini gamblang bngt. waktu ngajak ponakan dia nangis bagian bagaiman ortu meri menghilang karena gamblang. terus juga terlalu banyak cabang, yang memnag lebih diperuntukan untuk orang dewasa, kek tentang mae dan nurman kan hanya pengambar teks sudut pandang. 

bahkan pesan kalo mau didengar ya harus mendengrakan orang lain tuh tipis bngt. padahal pesannya bagus buat anak-anak jaman skrng yang cenderung egois. tapi jumbo tetaplah film animasi terbaik sejauh ini","50"
"@ShinTama.0","https://www.youtube.com/@ShinTama.0","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgySZYqRSKGDVfctjYF4AaABAg","bro sangat bersuara","6"
"@zraustin99","https://www.youtube.com/@zraustin99","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwdoNOYuSkGQfi6XV94AaABAg","it's not a perfect animation movie, but it's a good start! keep on the good work

7.5/10 for me, well done!","63"
"@jazilulfannan282","https://www.youtube.com/@jazilulfannan282","2 minggu yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwjbzpT1LgZyQf3jOZ4AaABAg","Sekarang waktynya MERAH PUTIH : ONE FOR ALL !!!!","3"
"@aaadesutriawan9545","https://www.youtube.com/@aaadesutriawan9545","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugzca5uLka_M2BfCcGh4AaABAg","Bangga sih, semoga kedepan film2 Indonesia, utama film2 anak2 ini makin banyak, tujuan nya anak2 bener2 to poksi nontonnya, gk yg cinta2an...","1"
"@BobyDN","https://www.youtube.com/@BobyDN","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyKc9KBwB9ynmob-dx4AaABAg","Menurutku memang wajar kita gak sebagus kualitasnya sama animasi Hollywood. Tapi ini adalah langkah awal dan penentu kita sebagai penonton, bakal mau ngedukung atau gak. Kalau mau dukung itu bagus, karena kalau kita dukung maka seiring dengan berjalannya waktu animasi kita bakal naik kualitasnya dengan sendirinya. Mudah-mudahan bisa bersaing dengan animasi Hollywood, karena kalau kita berkaca ke Hollywood juga, mereka awalnya juga gak semewah grafik animasi jaman sekarang kok. Kita itu hanya kalah start aja dari mereka, mereka lebih cepat curi start sehingga mereka mulai mengulik duluan (ya kita tahulah indo memang hampir dalam semua hal selalu tertinggal). Jadi kesimpulannya kita harus terus tetap mendukung animasi lokal supaya lebih baik lagi, dan berharap ada talenta-talenta yang lebih berbakat dan bisa jadi bakal meningkatkan kualitas animasi kita kedepannya. Satu hal lagi, supaya ini bisa terealisasikan dengan lebih cepet, seharusnya pemerintah mendukung SDM kita, mau itu melalui pendanaan atau mencari sumber daya manusia nya yang berbakat. Jadi itulah opiniku tentang potensi animasi Indonesia dan aku berharap semoga setelah Film Jumbo ini, aku harap bakal menginspirasi animator lain dan akan keluar sebuah animasi yang jauh lebih baik lagi setelah Animasi Film Jumbo ini. Kalau dengan keyakinan kita pasti bisa, terus semangat para Animator Indonesia 🇮🇩","546"
"@wahyunugroho7128","https://www.youtube.com/@wahyunugroho7128","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugxrm-KLU5lq3s6H1mp4AaABAg","Menit awal pas film ini mulai. Yg nampilin tekstur baju org tuanya don. Disitu aku sedikit terharu. Gillaaa.. Indonesia sudah bisa bikin kayak gini. Apalagi pas lihat kredit scenenya semuanya yg ngerjain org indo makin terharu lagi aku. Respect pokoknya buat ratusan org yg ngegarap film ini. Perjuangan 5 tahun kalian ga sia"".","12"
"@jackweka5000","https://www.youtube.com/@jackweka5000","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwUpnJTM34xjYHdgGB4AaABAg","Setuju banget sama lo soal dalam animasi yg paling kurang di film ini adalah ekspresi dan gerak mulutnya. Kerasa banget. Voice actornya udh sangat ekspresif cuma ga kelihatan di muka di animasinya",""
"@frsk6586","https://www.youtube.com/@frsk6586","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxUK4aYDRnjjjsMPRZ4AaABAg&pp=0gcJCSMANpG00pGi","Semoga Irfan Seventeen bisa kasih support utk film animasi indonesia. Iya kali udah jadi direktur gak bisa","3"
"@KartikaAika","https://www.youtube.com/@KartikaAika","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxYVeJEN5oxdLr72lh4AaABAg","Awal liat iklan jumbo di bioskop.. sampe speechless, BAGUS BANGEEET ANIMASINYA , sampe mikir ini mah udah setingkat disney.. bisa2 nya kita punya kreator2 berbakat yg tersembunyi gini 
Sampe tembus Eropa malah.. bangga banget","14"
