Link Channel,ID Channel,Waktu,Link video,Komentar,Like,Like.1
https://www.youtube.com/@christianmichaelandreas6141,@christianmichaelandreas6141,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugy3j7wCS0C3ERYa3rB4AaABAg,"Intinya ini konsep nya Agak Lain jdi ini di targetkan buat orang"" yang suka Ketawa jdi ga salah soalnya ini kan Komedian jdi ga salah jika mereka ketawa dan emg lucu setiap menit nya",1.0,
https://www.youtube.com/@ikimaskey,@ikimaskey,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugxrzfai8aNs86fGh9N4AaABAg,Ga semua yang nonton bioskop itu penikmat film.... Banyak yang cuman diajak,1.0,
https://www.youtube.com/@muhhussen,@muhhussen,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgyEmsUSifOBH3MQKel4AaABAg,"Ini bukan film horor, ini film komedi",,
https://www.youtube.com/@shinpact352,@shinpact352,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgzwpUSLHsilxl40ch94AaABAg,"Penonton indo emang rata2 Longor, ngespoiler dikira KEREN anjjjgg",,
https://www.youtube.com/@eratarigan5457,@eratarigan5457,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgwPlUcGnv-C2Wak9NF4AaABAg,"Setuju agak risih kalau dah dicekoki dengan iklan discenenya, mgkin teebawa film2 sinetron..
Tp tuk durasi ngaklah...bahkan rasanya ngak sadar film hbs durasi 2 jam sakin terbawa suasana komedy, dramanya",1.0,
https://www.youtube.com/@MADFAMILY-9999,@MADFAMILY-9999,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugw5qE-UKYxPyetD_et4AaABAg,Kok ngerasa bukan ngeriview ya,,
https://www.youtube.com/@dewansetiawan499,@dewansetiawan499,6 bulan yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgxxGZ2tf-bfnXRSIPl4AaABAg,"Bagus nya dimana durasi kepanjangan,,gak lucu,garing sepanjang film gak bisa ketawa, terlalu dark..",,
https://www.youtube.com/@badakjawa1511,@badakjawa1511,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugzhg5P6XPFKJC5wEB54AaABAg,ini lu nonton kemaren bang? gw liat lu di pluit village wkwkwk,2.0,
https://www.youtube.com/@ethanlionel7743,@ethanlionel7743,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgxpkfpYEnNqI1IoeoJ4AaABAg,"Bang lain kali di judul dikasih tanda kutip aja : ""------"" gw jadi bingung soalnya gw kira memang review non spoiler yang emang AGAK LAEN",26.0,
https://www.youtube.com/@muhammadfachrezimavijuniro9529,@muhammadfachrezimavijuniro9529,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgyIafBywXtYSoDZ_uV4AaABAg,grading warnanya ga dibahas bro? pdhl lumayan plus diwarna filmnya yg menurut gue jg langka di indo,6.0,
https://www.youtube.com/@Liliannnna,@Liliannnna,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgwoSQB1c4hVvbvmA-t4AaABAg,Knp gaya ngomong lo gitu sih,,
https://www.youtube.com/@TiviRinal,@TiviRinal,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugz1VnGhS2IG3f3BEJp4AaABAg,"Gausah ngejudge penonton Indonesia ga bisa memahami fase, kayaknya setiap orang punya selera komedi yang beda jadi apa yg dianggap sedih buat satu orang, malah lucu buat orang lain. Salah satunya adegan pas gali kubur di makam itu adegan yg sedih, tapi masih banyak yg ketawa karena ada sisi ironisnya yg bikin lucu.",,
https://www.youtube.com/@ni_wang,@ni_wang,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugx4zLsTm65FWmnivMF4AaABAg,lucu saat koh Ernest dipanggil mas oleh sesama cina,4.0,
https://www.youtube.com/@slametsaputra1918,@slametsaputra1918,6 bulan yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgyGWmNwSDPfwryxRT94AaABAg,"Adanya trio jegel, Bokir, & bene Dion, bikin sayah berharap banyak film ini setidaknya sebaik ""Ngeri-ngeri sedep"". Ternyata harapan gue salah. Bagus atau tidak entahlah yang pasti gue ga terhibur n finally mikir, yang bisa bikin film ini laku apaan ya? Penonton bayaran kah?",,
https://www.youtube.com/@shabilashafira5047,@shabilashafira5047,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgydQB7_guEReNJeDSp4AaABAg,"Yang paling bikin aku kecewa dari film ini itu porsi horornya dikit banget. Soalnya kan emang genrenya komedi horror. waktu aku mau nonton film ini cari sinopsisnya dulu dan mayoritas sinopsisnya bilang ceritanya ada orang mati di rumah hantu dan rumah hantunya jadi rumah hantu beneran. Otomatis ekspektasinya ini film bakal fokus ke horrornya setelah komedi. Eh ternyata enggak. Makannya agak kecewa walaupun filmnya masih bagus. Ibarat beli es krim stroberi, walaupun es krimnya enak kalo stroberinya gak berasa kan kecewa.",,
https://www.youtube.com/@BisMillah-s3r,@BisMillah-s3r,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgyGtRKZEkL5qtZ3ZqV4AaABAg,"Pnjelasamny muter2 diulang. Tdk mbaHas scr obyektif, tp hy kesan subyektif. Sdkit2 gua. ...gua....",,
https://www.youtube.com/@romansaakbar2006,@romansaakbar2006,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugw7Uzn9IeioaZptf254AaABAg,"Bang menurutmu kalau mereka ber empat terus berkarya di perfilman kira kira apa ada kemungkinan mereka bisa jadi legenda, layaknya dono kasino indro",,
https://www.youtube.com/@Riski-f9u,@Riski-f9u,4 bulan yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgzSGKMHy8IDzZpIDDZ4AaABAg,Bang bahas film sang kancil,,
https://www.youtube.com/@BisMillah-s3r,@BisMillah-s3r,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgzE53Ewf6vfCq_fF4l4AaABAg,Review lbh konyol dr filmnya,,
https://www.youtube.com/@089_m.firmanyusup3,@089_m.firmanyusup3,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugw1xORU4SRT31YA-Ql4AaABAg&pp=0gcJCSMANpG00pGi,"menurut gua sih komedianya dapet tapi dramanya kurang karena emang dari emosional penonton harusnya di buat rileks dulu dengan jalan cerita kalo dari komedi tiba2 berubah jadi derama penonton gak langsung nangkep daramanya karena masih menangkap nuansa komedi harusnya ada bagian pemisah dari komedi dengan drama seperti 3 idiot itu drama yg terjadi dilatar belakangi oleh 2 karakter yg bisa di bilang utama dalam filem 3 idiot dan derama yg terjadi adalah drama yg org buat melihat relita seperti bunuh diri, aturan org tua, dan percintaan yg buat org berfikir ""ok ini bukan komedi"". balik lagi ke aga lain permasalahan karakternya adalah permasalahan yg terjadi di setiap filem drama, mungkin abang bisa mencerna drama tersebut karena abang penikmat filem tapi mungkin ada juga mereka yg gk nangkep itu karena tujuannya menonton komedi hiburanya ajah",,
https://www.youtube.com/@andzasdf4210,@andzasdf4210,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgyqbadqtCYjiSWrKVV4AaABAg,"Iklan dari brand indo masih tidak mendidik... beda dengan luar.. padahal di luar iklan itu nggak sampai harus di sebut in jargon nya.. kayak yakult di ant man... kemudian film ini terlalu banyak roler coster emosi nya.. harus nya adegan2 sedih nya di kurangin dan nggak di perlukan.. untuk menahan jokes atau kepuasan ketawa,, jangan di buat kenawa terus di kasih scen sedih.. jatuh nya sedih nggak dapet mau ketawa lepas ketawanya ke tumpuk adegan sedih nya",,
https://www.youtube.com/@jeongjungmo,@jeongjungmo,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgxRgaZKBhwx2J2Wq194AaABAg,Bang coba gimana menurut abang tentang potensi film kereta berdarah,,
https://www.youtube.com/@krisvan_01,@krisvan_01,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgyBvfMRAmh4MRrv8xJ4AaABAg,"Ada orang tiba-tiba mati di rumah lu, apakah lu lapor polisi atau lu kuburin aja d situ. Dalam situasi normal lu pasti lapor tetangga atau polisi. Tapi buat bahan cerita biar lucu ya dikuburin aja dah. Untuk itu lu kudu bikin karakter yang bodoh. Komedi jaman dulu seperti Kejarlah Daku Kau Kutangkap yang dibikin adalah karakter yang unik, atau katakanlah seperti Get Marriednya Hanung.",,
https://www.youtube.com/@muhammadsyarief7966,@muhammadsyarief7966,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgxkJjwcjFGkIop34jZ4AaABAg,"sama bg kemaren pas nonton org dpt sebelah si paling tau, spoiler terus dr awal sampe akhir",,
https://www.youtube.com/@noorhudaramadani6037,@noorhudaramadani6037,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgxUllNOY2cpFtdejWt4AaABAg,bang lu di endorse apa kaga kok kaya reviewnya main aman dan persuasif banget gtu. opini gua aja ya hehe,1.0,
https://www.youtube.com/@muhhenrik6977,@muhhenrik6977,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgzPZrIeNmzRbjWXt6V4AaABAg,"Apa sih ajg, bikin film sendiri, baru lu tau rasanya, tau komen aja kau",,
https://www.youtube.com/@Riski-f9u,@Riski-f9u,4 bulan yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgxGUgTjLt4-DoEgcKZ4AaABAg,Bang bahas film sang kancil bang,,
https://www.youtube.com/@ubaidillahmansyur5938,@ubaidillahmansyur5938,1 tahun yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=UgxGBykTrJ5dtaq6SuV4AaABAg,"Justru klo film terlalu pendek durasinya ga dpt ceritanya dan nilai dari keseluruhan filmnya pun pasti rendah. Liat film Korea dan India nilai film mereka bagus karena durasinya dpt serta cerita keseluruhan nya dpt justru film yg durasi cuma 1 jam 30 menit atau 1 jam 40 menit kaya film china dan amerika film ada unsur  comedy nya pasti nilai jelek boleh lihat film comedy china dan amerika pasti yg durainya 2 jam pasti besar nilai keseluruhan film nya bisa diatas 7 dan minimal 6,5 . Ga setuju gue kali ini soal durasi intinya.",,
https://www.youtube.com/@Riski-f9u,@Riski-f9u,4 bulan yang lalu,https://www.youtube.com/watch?v=SuHVV0cZbE8&lc=Ugylm7sE87vof7REz-N4AaABAg,Bang plis bahas film sang kancil,,
https://www.youtube.com/@ernestprakasa,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyfexWA_AtOXJOVmVx4AaABAg,Terimakasih. Syukurlah kalo nggak bikin misuh-misuh.,@ernestprakasa,"1,4 rb"
https://www.youtube.com/@addicted2mosh,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwhRD6YtAOoVD5KwNN4AaABAg,film Indonesia yg betul betul memiliki titik tawa yg sangat padat. seisi bioskop bener tidak dikasih jeda karena ketawa terus terusan. AGAK LAEN!!!,@addicted2mosh,175
https://www.youtube.com/@gitas5555,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy8pNED5U8lMUIwdsR4AaABAg,"SEPAKAT  Satu lagi karakter yg oke, Sadana Agung yg jd Obet",@gitas5555,122
https://www.youtube.com/@ilhamrj2599,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwrAst6sM1R7mDA9KJ4AaABAg,"Tapi emang benar, Oki Rengga mengalahkan ekspektasi kita semua . Dia mengemban porsi dramatisasi terbesar di film ini. Malahan sebenarnya muara dari konflik dan solusi cerita dari film ini justru di subplot nya Oki Rengga.",@ilhamrj2599,190
https://www.youtube.com/@sulthon2410,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwK1S2ec2XlRDWT4v94AaABAg,Ratingnya lumayan tinggi bgtt yak buat ukuran review Cine Crib keren Abis Agak Laen wkwk Imajinari selalu mind blowing.. 10/10,@sulthon2410,56
https://www.youtube.com/@talking2themoon,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy-v7vjJSUFuBSocCF4AaABAg,"Seneng abang berdua ini ketawa sesuai genre filmnya yaitu film komedi, bukan ngetawain film horor",@talking2themoon,362
https://www.youtube.com/@artidrist86,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgybQrtmQgRw2kkLjvh4AaABAg,"Ngga berlebihan klo ini dianggap The Best...

Padet banget ceritanya, komedi, drama, percintaan, keluarga dll.
Keren...",@artidrist86,35
https://www.youtube.com/@yogiproductions4241,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzT3Xt7jRwEKE3xEuh4AaABAg&pp=0gcJCSMANpG00pGi,"Bang Acho emang salah satu komika yang materinya rapi, keren emang dia.",@yogiproductions4241,18
https://www.youtube.com/@OmArya2531,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzgYBHsnIyCpiFAAYx4AaABAg,"Intinya, nih film berasa seperti franchise Goosebumps versi lokal. Karena ngga cuma isinya horor doang melainkan ada pesan dan hikmah yang bisa diambil dalam film ini termasuk tentang keluarga macam film Ngeri-ngeri Sedap tapi ada elemen horornya gitu. 

Dengan rating 8/10, Acho telah berhasil merilis film genre horor kedua dengan cukup signifikan sekaligus obat kekecewaan lah setelah Ghost Writer 2 yang formulanya terbilang B aja",@OmArya2531,107
https://www.youtube.com/@SultoArwano,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwaforNaKbwL_FaYTl4AaABAg,"Oki gak nyangka sih, mantep bgt disini..",@SultoArwano,34
https://www.youtube.com/@RRAT24,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzDNsxfdR4tPdkAI014AaABAg,"dari kemarin gw tunggu vidio review cinecrib mau lihat kalo seberapa bagus  film agak laen dan ternyata beneran bagus rupanya
padahal di setiap promo,bene boris indra oki selalu bilang,kalo mau cari film bagus bukan di agak laen tapi kalo mau cari lucu nonton agak laen
lahh tapi ternyata LUCU DAN BAGUS ADA DI AGAK LAEN",@RRAT24,39
https://www.youtube.com/@sastrashihab,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugxnz5mmmYYVv8JUYzh4AaABAg,"Kemaren nonton dan seneng bgt studionya full house. Banyak ketawa, seru. Apalagi dari cinecrib dapet 8, pasti akan lebih banyak lagi yg mau nonton.",@sastrashihab,26
https://www.youtube.com/@widayantiarman,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugz8O4bUC5cUR1X5wvp4AaABAg,"Sempet kecewa kok Sadana Agung, harusnya Dani Aditya tapi pas endingnya jadi lega...soale Dani Aditya gabisa manjat wkwkkw",@widayantiarman,23
https://www.youtube.com/@PetualangHidup1912,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwy9rd8BXbQSHpsi3J4AaABAg,"KALAU ADA WAKTU LAGI, MAU NONTON UNTUK KE 2 KALI NYA, PECAH BANGET.  LUCU, DRAMA, HARU, ROMANCE, HOROR, PAKET KOMPLIT NI FILM",@PetualangHidup1912,22
https://www.youtube.com/@diyanaislami,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyYEcuZT3waQn4GYqh4AaABAg,"Saya melihat dua abang ini ketawa, ikutan ketawa-ketawa sambil ngebayangin adegan-adegan film ""Agak Laen"". Puas banget nonton film itu, sak bioskop ngakak kabeh",@diyanaislami,10
https://www.youtube.com/@riancokys2873,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx9UiqBHfdMIUsO1W94AaABAg,"abis nonton di bioskop kota makassar, rating pribadi gw 9/10 , mana kursinya kebanyakan full , kosong paling bagian baris pas depan layar ,kocak petcah, seisi bioskop ketawa semua , lucu oiii  , makasih banyak banyak ada film yg buat semangat lagi ke bioskop nonton film",@riancokys2873,25
https://www.youtube.com/@boscomilanovlog4419,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzsitIXQzOoqnoZsel4AaABAg,Nilai 9 dari 10. Trllu sungguh keren film ini. Oki rengga benr2 ga ada obatnya. Tmbh lg si jegel ampun2. Ketawa ngakak dr menit awal smpe 2 jam berikutnya non stop. Gilak gilak emg AGAKK LAEENNLAH KELEN,@boscomilanovlog4419,14
https://www.youtube.com/@retnod.setyarini5808,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgygvzL249yR7bxN8DR4AaABAg&pp=0gcJCSMANpG00pGi,pasukan berrmarga bangga banget sih tau film ketuaketua  dan komandannya dapat review bagus gini dari cinecrib,@retnod.setyarini5808,14
https://www.youtube.com/@wxputra1190,,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwvwrn_vRZQMiG1Tz54AaABAg,"Kalau cine cribe sdh bilang bagus, berarti valid",@wxputra1190,51
https://www.youtube.com/@js0686,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxtswVjdreUAv2cOOR4AaABAg,"Pasukan bermarga!!!!!! 
Ramekannnn.....",@js0686,15
https://www.youtube.com/@decustoms1988,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwlxXHkjwpaWgIG8qV4AaABAg,"Smlm nontom ini emang pecah sh satu studio ngakak dr awal sampe akhir..pas adegan rumah hantuny yg kursi gerak, pintu kebuka kena angin itu serem jg 
Best film awal tahun ini pokokny",@decustoms1988,13
https://www.youtube.com/@djajati2107,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwC2pMT1iEkGSitAtd4AaABAg,Yg paling pecah pas Beben (mamat Alkatiri) ketakutan baca ayat kursi gak lancar. Pocong jegel datang sambil ikut baca ayat yg lengkap,@djajati2107,72
https://www.youtube.com/@novicraft4141,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyAuLm4IxyMBMx2qg94AaABAg,Sumpeh dr awal sampe akhir ngakak banget.. mana satu bioskop ttp ketawa ngikik2 sampe bagian bloopers.... di tunggu lanjutannya Agak Laen...,@novicraft4141,5
https://www.youtube.com/@nandanurahmad2100,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwJZvH4xFegFiElop14AaABAg,"Belum puasa udah lebaran aja. Alias nih film emang agak laen. Penulisannya keren, Tawanya full, tangis nya juga ada, warna film nya ciamik. Yok tonton yukkkk. Kalok nonton bawa temen 10 ya biar makin rame nih film ketua",@nandanurahmad2100,48
https://www.youtube.com/@tandrylimmardy5131,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzCf3pMv9nEyFvZXl94AaABAg,Dr trailer jg udh keliatan bagus,@tandrylimmardy5131,9
https://www.youtube.com/@busbargrounding,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxbFQCJAr_RNiK_NO54AaABAg,"gw sekarang berada dititik apapun yang imajinari bikin kedepannya, pasti bakal gw tonton",@busbargrounding,149
https://www.youtube.com/@adrianrafitama,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwuqjeRqsmERvcjvA14AaABAg,"scene ""tiup"" sm vidcall ibu boris gaada obat",@adrianrafitama,3
https://www.youtube.com/@kevinariiya,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxQocsRzEJHekewYa14AaABAg,"kemarin nonton di hari pertama satu studio penuhh gokil, berasa nonton stand up ketawa terus dar der dor wkwkwkw. ga heran klo kata bang oki filmnya ambil refrensi dari film 6/45",@kevinariiya,15
https://www.youtube.com/@ariefadha5895,,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxbFy0BiHbgF_ZplNp4AaABAg,"Bjir, imajinari filmnya baru 3, semuanya sukses buat gue kagum. Pliss pertahankan kualitas kalian imajinari!!!!",@ariefadha5895,67
https://www.youtube.com/@BungaSekar-x3f,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwnMCcVtngcmbQZNLB4AaABAg&pp=0gcJCSMANpG00pGi,"Baru ygvini reviu yg seru...
Mbayanginya buat jadi penasaran n ikut ketawa juga",@BungaSekar-x3f,
https://www.youtube.com/@sejeong558,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwTXWU4yBN3pPZ-MZt4AaABAg&pp=0gcJCSMANpG00pGi,"Dulu ada warkop, sekarang ada Agak Laen.. bisa lah dibikin agk laen selanjutnya",@sejeong558,2
https://www.youtube.com/@jolenesshi,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyRWE-gtgYTjdqP8354AaABAg,"Oki Rengga emang kacau banget disini gokil diaaaa, jokes spontan dia diluar stand up juga selalu kena banget. Bangga banget liat dia disini.",@jolenesshi,6
https://www.youtube.com/@awliafadhli,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwzNvYM2UEOC6Q8oEp4AaABAg,"Denger cerita abang2 berdua ini aj gw ngakak, emang kudu nonton juga ini di bioskop sabtu atau minggu besok.",@awliafadhli,9
https://www.youtube.com/@ardi8615,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwUVRSY2dtI8vLoeP14AaABAg,"ternyata bener sesuai  yg banyak orang bilang pas di promosi filmnya, oki memang bener bener MVP",@ardi8615,7
https://www.youtube.com/@arimanurung2757,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy_l35gRJR1S0uU1yx4AaABAg,Bagus wee filmnya gak nyesal lah kelen nonton,@arimanurung2757,10
https://www.youtube.com/@merang7224,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxJl7996zxMXqHfl2J4AaABAg,"Nunggu Review Cine Crib dlu, Ternyata emang Bagus ni film
Seep Auto Nonton....",@merang7224,6
https://www.youtube.com/@muhammadhumamh1586,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzdDF_TzY0gmiKCwr54AaABAg,Gaaasss weekend besok nontooonnnn,@muhammadhumamh1586,1
https://www.youtube.com/@rizatrisnawati5804,,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxPwkpBDkbbyCD1YOx4AaABAg,Tar malem mau nonton nih !,@rizatrisnawati5804,2
https://www.youtube.com/@erifbrn,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzT1IeMh4mR3Mx3kdl4AaABAg,YASH akhirnya gw udah nonton dan baru sekarang nonton review cinecrib dan setuju ini kadidat film terbaik tahun ini,@erifbrn,3
https://www.youtube.com/@retnowulandjari5238,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy0-X4bImEmNMAPOLl4AaABAg,"Dah nonton kemarin. 
Keren bangeeet! 

Ngakak petjah!",@retnowulandjari5238,6
https://www.youtube.com/@diegosevino2942,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwwfs73Fhg0fHBDVrp4AaABAg,Dr kemaren nunggu reviewnya...dan akhirnya memantapkan utk melihat film ini,@diegosevino2942,5
https://www.youtube.com/@poezzkitty,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxSVlkgF1quLV-VHHV4AaABAg,"setujuuu cinecrib.... gw nonton kemarin dan sebioskop bisa ketawa bareng loh, pas terakhirnya tu semua tepuk tangan, pecah banget ... gw kasih 9,5/10 ... bomat deh kalau ada yang berpendapat lain mah, gw pribadi menikmati banget film ini.... highly recommended.",@poezzkitty,13
https://www.youtube.com/@didiettry,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgylL6bReApGgo-aCHh4AaABAg,"Satu Studio ngakak terus, entar pas mulai ada drama jadi hening, entar pada ngakak lagi",@didiettry,4
https://www.youtube.com/@budirachman4414,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzkqTIm2xfCVVhTdbt4AaABAg,"Reancananya mau nonton pas orang pada nyoblos tgl 14 nanti, mudah2an masih tayang.",@budirachman4414,6
https://www.youtube.com/@hirosirobot,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxXDMJMqZ0NyZIjhgp4AaABAg,emang mantab imajinari ini,@hirosirobot,1
https://www.youtube.com/@dvwn5389,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx6wu6HSQP2MmeAEsx4AaABAg,auto otw nonton hari ini!!,@dvwn5389,1
https://www.youtube.com/@minemo9116,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwJ4I7M-1dbs-PTuZt4AaABAg,Dengerin mereka ngobrol jadi ikut ngebayangin adegan film nya. Ikut ketawa2 sendiri. Tp emang Oki is the best...,@minemo9116,3
https://www.youtube.com/@CliperGames96,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyxiI0d-urk_dRLaGt4AaABAg,Imajinari memberikan standart film indo,@CliperGames96,2
https://www.youtube.com/@nokiariw,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy5oYJl-OtR6VoOKSd4AaABAg&pp=0gcJCSMANpG00pGi,Semua karakter yang muncul di film ini dibekali punchline,@nokiariw,4
https://www.youtube.com/@nafaokthasalsalbilla6272,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyNL3hBLl93yMBJ-GV4AaABAg,"Emang pecah sih, ini aja nonton review cine crib jadi inget lagi jokes gobloknya malah ketawa lagi wkwkwk",@nafaokthasalsalbilla6272,4
https://www.youtube.com/@nazarudinnur2549,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyMZ3C_a_8QDIoael94AaABAg,Imajinari,@nazarudinnur2549,2
https://www.youtube.com/@lionelsikudo,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyfRFjL0OPr83q2-rp4AaABAg,pasukan bermarga mengucapkan terimakasih atas pujiannya....kami syang cinecrib,@lionelsikudo,18
https://www.youtube.com/@reshyabsidqi1583,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzFhSYFcy49umKsRqd4AaABAg,React trailer film pemandi jenazah donk bng,@reshyabsidqi1583,2
https://www.youtube.com/@yaidyl7905,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugydabtgxy-EPnCs9Et4AaABAg,Aaaak kangen kalian banget,@yaidyl7905,
