"ID Channel","Link Channel","Waktu","Link video","Komentar","Like"
"@luthfiealanshori192","https://www.youtube.com/@luthfiealanshori192","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyKh6fCJx11gt4GVt54AaABAg","saya sub, karena penting ada orang seperti anda.",""
"@sotoayamwenak7184","https://www.youtube.com/@sotoayamwenak7184","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwcVKJHwoNCxtsooBd4AaABAg","cocok ini jadi wallpaper ngelantur corps","34"
"@skeptiplay","https://www.youtube.com/@skeptiplay","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugw1jECE_P4l-SR_r_54AaABAg","Akhirnya SimpleMan menemukan lawan yg sepadan . Gue setuju sih, SimpleMan lagi SimpleMan lagi, kenapa riset tentang ceritanya tuh gak diperdalam, maksud gue ya jangan ngandelin Thread nya si SimpleMan doang","23"
"@tom_kevin","https://www.youtube.com/@tom_kevin","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyxV-tK2GT7u5cHVa94AaABAg","Udah cocok lu bang jadi sutradara film","155"
"@ngurahtresna6998","https://www.youtube.com/@ngurahtresna6998","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyWTggPAIzLhhcDdFJ4AaABAg","Halo bang, coba review final Destination | 25 anniversary Deathstream",""
"@Josua_SayangSemua","https://www.youtube.com/@Josua_SayangSemua","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugz3f9JhlSjPjFx6Bg14AaABAg","gampang bet cuy ngomong nya","5"
"@priambudiganang9077","https://www.youtube.com/@priambudiganang9077","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugw-ncMzukjHsHOHIy14AaABAg","Sebenernya dengab lu nonton opening ngelantur, lu bisa tau dia mau ngasih nilai berapa","505"
"@boby.setiawan","https://www.youtube.com/@boby.setiawan","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyHS9IKawYj_8-owih4AaABAg","Bro benar benar mengikuti formula film horor terlaris di indonesia untuk diimplementasikan kedalam filmnya. Alternate titlenya: Kerja di Pabrik Gula.","9"
"@FPRIOS_","https://www.youtube.com/@FPRIOS_","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzV0TXBbMCizBczaOp4AaABAg","Intro MD picture mirip marvel kgi",""
"@BramantyoHD","https://www.youtube.com/@BramantyoHD","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzqA6V0IHq1LcjtZMF4AaABAg","Lebih kerasa komedinya daripada horornya","17"
"@faisalarya7583","https://www.youtube.com/@faisalarya7583","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyfXQMU4DwvANdh1MN4AaABAg","sekureng kureng nya film horror gw gapernah denger pacar gw bilang film nya ga serem karena emang penakut abis, tapi untuk kali ini, nih film bener bener berada di bawah dasar level film horror bahkan untuk orang penakut + cerita nya gajelas, ending gajelas, paling males kalo udah liat ending yang di buat seakan semua belum selesai, ya ya ya gw tau kalo film nya rame pasti di milking, tapi kocak banget film horor yang katanya kisah nyata tapi punya sequel, kek berasa nonton film action last boss nya ternyata masih idup","79"
"@helenaanjukhirani5094","https://www.youtube.com/@helenaanjukhirani5094","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyMiAyg08ikM5fkjPV4AaABAg","Bang , kalau menurut lu kira-kira Film Doraemon Movie terbaik versi lu tuh yang mana bang? Kan doraemon movie ada banyak. Kira-kira yang menurut lu terbaik tuh yang mana? :)","3"
"@Critsung","https://www.youtube.com/@Critsung","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugxko_045m5JHPGpsnt4AaABAg","Ternyata bkn gw doang yg ngerasa kek gini wkwk, asli emg sound pas entrancenya si monster/genderuwo (?) itu gw langsung inget sama pre atomic blastnya si Gojira",""
"@fachryfast","https://www.youtube.com/@fachryfast","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugz6fu_YY4Z09oxVNgt4AaABAg","Itu setan nya marah karena pabrik gula yang harusnya bau nya manis kayak gula, malah jadi bau peju karena 2 orang ngewong disana, akhirnya ngamuk dah para penghuni di pabrik itu","43"
"@juliowahyuapandi","https://www.youtube.com/@juliowahyuapandi","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzEuEJ-ethBzCS34yZ4AaABAg","asli ceritanya gajelas bgt, film horror yg dikhususin buat jumpscare tapi gaada serem2nya sama sekali","67"
"@Eyeleess","https://www.youtube.com/@Eyeleess","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxEvllHi5oD0QOZ4254AaABAg","ngakak gw","18"
"@giornogiovanna702","https://www.youtube.com/@giornogiovanna702","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugzm7UOpkvSJ_rfB3354AaABAg","Bang coba review trailer karate kid legends","1"
"@yohanesandreprasetyo-tulun9819","https://www.youtube.com/@yohanesandreprasetyo-tulun9819","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxoTaKFxD3gIR4s6fh4AaABAg","film ini adalah kkn d desa penari pindah ke pabrik gula..","34"
"@kambinglabm7","https://www.youtube.com/@kambinglabm7","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwooVfVHYesLhEGaHt4AaABAg","absolute cinema ️","13"
"@priambudiganang9077","https://www.youtube.com/@priambudiganang9077","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugw-ncMzukjHsHOHIy14AaABAg","Sebenernya dengab lu nonton opening ngelantur, lu bisa tau dia mau ngasih nilai berapa","505"
"@boby.setiawan","https://www.youtube.com/@boby.setiawan","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyHS9IKawYj_8-owih4AaABAg","Bro benar benar mengikuti formula film horor terlaris di indonesia untuk diimplementasikan kedalam filmnya. Alternate titlenya: Kerja di Pabrik Gula.","9"
"@FPRIOS_","https://www.youtube.com/@FPRIOS_","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzV0TXBbMCizBczaOp4AaABAg","Intro MD picture mirip marvel kgi",""
"@BramantyoHD","https://www.youtube.com/@BramantyoHD","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzqA6V0IHq1LcjtZMF4AaABAg","Lebih kerasa komedinya daripada horornya","17"
"@faisalarya7583","https://www.youtube.com/@faisalarya7583","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyfXQMU4DwvANdh1MN4AaABAg","sekureng kureng nya film horror gw gapernah denger pacar gw bilang film nya ga serem karena emang penakut abis, tapi untuk kali ini, nih film bener bener berada di bawah dasar level film horror bahkan untuk orang penakut + cerita nya gajelas, ending gajelas, paling males kalo udah liat ending yang di buat seakan semua belum selesai, ya ya ya gw tau kalo film nya rame pasti di milking, tapi kocak banget film horor yang katanya kisah nyata tapi punya sequel, kek berasa nonton film action last boss nya ternyata masih idup","79"
"@helenaanjukhirani5094","https://www.youtube.com/@helenaanjukhirani5094","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyMiAyg08ikM5fkjPV4AaABAg","Bang , kalau menurut lu kira-kira Film Doraemon Movie terbaik versi lu tuh yang mana bang? Kan doraemon movie ada banyak. Kira-kira yang menurut lu terbaik tuh yang mana? :)","3"
"@Critsung","https://www.youtube.com/@Critsung","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugxko_045m5JHPGpsnt4AaABAg","Ternyata bkn gw doang yg ngerasa kek gini wkwk, asli emg sound pas entrancenya si monster/genderuwo (?) itu gw langsung inget sama pre atomic blastnya si Gojira",""
"@fachryfast","https://www.youtube.com/@fachryfast","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugz6fu_YY4Z09oxVNgt4AaABAg","Itu setan nya marah karena pabrik gula yang harusnya bau nya manis kayak gula, malah jadi bau peju karena 2 orang ngewong disana, akhirnya ngamuk dah para penghuni di pabrik itu","43"
"@juliowahyuapandi","https://www.youtube.com/@juliowahyuapandi","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzEuEJ-ethBzCS34yZ4AaABAg","asli ceritanya gajelas bgt, film horror yg dikhususin buat jumpscare tapi gaada serem2nya sama sekali","67"
"@Eyeleess","https://www.youtube.com/@Eyeleess","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxEvllHi5oD0QOZ4254AaABAg","ngakak gw","18"
"@giornogiovanna702","https://www.youtube.com/@giornogiovanna702","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugzm7UOpkvSJ_rfB3354AaABAg","Bang coba review trailer karate kid legends","1"
"@yohanesandreprasetyo-tulun9819","https://www.youtube.com/@yohanesandreprasetyo-tulun9819","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxoTaKFxD3gIR4s6fh4AaABAg","film ini adalah kkn d desa penari pindah ke pabrik gula..","34"
"@kambinglabm7","https://www.youtube.com/@kambinglabm7","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwooVfVHYesLhEGaHt4AaABAg","absolute cinema ️","13"
"@Khairulanshari","https://www.youtube.com/@Khairulanshari","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyUhuf-o7Xrurp3v294AaABAg","ada gua bjir, haha","58"
"@NICEKING-SPEED","https://www.youtube.com/@NICEKING-SPEED","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugx8xO9xoGNp_0jidjZ4AaABAg","BG film Minecraft movie kapan rilis di Indonesia bg di luar negeri sudah di rilis bg","2"
"@jerichoanandys4073","https://www.youtube.com/@jerichoanandys4073","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxSF0Tgmfs91gQUbo54AaABAg","Absolute Cinema","16"
"@RefreshedNousagi","https://www.youtube.com/@RefreshedNousagi","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugy9P-vlDPkEE40fH0h4AaABAg","pake headset gais hehe 

Biar gak ada korban lagi selain gw","39"
"@aysfavorite","https://www.youtube.com/@aysfavorite","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgylXGqSkXf8BSNZLZZ4AaABAg","Emang sih menurut aku juga film indonesia banyak yang gagal itu karena PLOT nya.. Indonesia ga kekurangan artis yg acting nya oke, terus udah kebukti banyak film yg sinematografi nya bagus juga, make up dan pendukung2 lain nya juga udah banyak oke.... tapi selalu banyak film yg PLOT nya engga jelas jadi nya film nya gagal..  padahl PLOT itu sepenting itu PAKE BANGETTTTTTT...
Karena menurut aku ketika kita nonton film itu yg paling penting pesan nya bener2 harus nyampe, perasaan nya nyampe, cerita nya di mengerti dan masuk akal.. banyak banget film indo tuh ujug2 gini ujug2 gitu tanpa di jelasin sebab asal usul nya jadi nya kita yg nonton hah heh hoh, ah masa kaya gitu dasar film, haha keliatan banget boong nya dasar film.. kadang bahkan nemu yang terlalu maksain padahal di dunia nyata aja ga kaya gitu.. tolong ini mah penting banget di perbaiki dari segi PLOT nya ya.. dan serius aku berharap banget bakal ada banyak penulis yg hebat bermunculan untuk film indonesia yang inti nya ga males buat nulis dan jngan asal jadi aja bikin film nya..  tapi tetep semangat, ayo maju terus perfilman indonesia..","39"
"@sandiapriliansyah5213","https://www.youtube.com/@sandiapriliansyah5213","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzdYrDYCN24vk6G55Z4AaABAg","Pas scene si nenek atraksi kuda lumping menurut gua bagus banget, tegangnya berasa, hal ini di dukung oleh sinematografi, sound desaignnya, dan koreografi yang mantep banget. Berasa nonton scene ritual di Exuma","56"
"@dragongate1049","https://www.youtube.com/@dragongate1049","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzuQ8moKfpolSJdl2t4AaABAg","Teman-teman, aku mau tanya sesuatu..
Ada yg percaya gaa klo misalkan ada ""conspiracy"" bahwa sbnrnya si Simpleman itu adalah orang yg bertugas bikin cerita untuk PH Filmnya?? 
Maaf nih sblmnya, tapi gimana seandainya next film adaptasi by Simpleman dibikin oleh PH lain? Kecuali klo emang udah ""dikontrak"" sih..
Btw selamat ya wahai PH, kru, sutradara, dan para pemain karena filmnya ""laris manis"" 
Tapi jujur, berharap Qodrat 2 atau Jumbo mencapai jutaan juga sih.
2 film itu juga bagus banget kok, setidaknya klo dibandingin antara film ini sama Qodrat 2 (sama-sama genre horror).","142"
"@Rmp45-k2u","https://www.youtube.com/@Rmp45-k2u","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugy5aQFW4dgy8OJNk7d4AaABAg","Nightmare 7 hari 7 malam","369"
"@tamianingsih30","https://www.youtube.com/@tamianingsih30","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxoCTUUPjtw1R5aBU94AaABAg","Review Norma banggg, penasaran soalnya syutingnya di kota gua",""
"@DennyDarko","https://www.youtube.com/@DennyDarko","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxIAg4SKEjzs_IisBh4AaABAg","Boss2 Keturunan India ini ga mau gambling buat rubah formula utk slot film lebaran, sama kaya Boss2 TV yg ga mau gambling dan pake host2 atau juri2 lain buat acara flagship mereka. Money First Creativity Later.

Anyway gini aja udah 2jt penonton ngapain susah2","191"
"@Qotato_R","https://www.youtube.com/@Qotato_R","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwlJ3dTziMUoHgr4i14AaABAg","baaaaaangggg bahas JUMBO animasi keluaran 2025 dari visinema","9"
"@matchako1728","https://www.youtube.com/@matchako1728","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugzztsv_0SkGf6D1PTR4AaABAg","Nggak ada niatan ngereview Jumbo kah padahal lagi hype hypenya","5"
"@wawanjuanda5916","https://www.youtube.com/@wawanjuanda5916","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugx2-gFfNbBXKTx6QoJ4AaABAg","Seharusnya sosok monster ini lebih di explor lagi dalam film ini sebagai sosok hantu utama di flm ini agar lebih menegangkan lagi dari awal sampe akhir bukan hanya jumpscare yg hanya selintas selintas, menurut saya sih",""
"@delaanggraeni3868","https://www.youtube.com/@delaanggraeni3868","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxlzYhqEgZo5ZWP2014AaABAg","Bener bgt, banyak jumpscare tapi gaada yg bikin takut sama sekali. 

Pas lebaran nonton sama saudara, gue denger ada suara anak kecil bjir di bioskop (munkin salah denger). Mall tempat nonton nya mau bangkrut kayanya, tapi ketolong sama bioskop, karna dari lantai 1-3 itu kosong. Gila aja masa anak kecil dibolehin masuk?","67"
"@danargalihjatnika2808","https://www.youtube.com/@danargalihjatnika2808","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwxPTB07XchMg9U-wZ4AaABAg","sumpah lu nyebelin banget bang","6"
"@farrasnaufal721","https://www.youtube.com/@farrasnaufal721","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzW54QS8CV5qGaVqAN4AaABAg","Tauga beberapa detail di Pabrik Gula yang bikin Saya ngakak:
1. Pas adegan kuda lumping dan mata mbah-mbah nya berubah, kalo para cosplayer nonton itu auto ngeuh itu matanya kenapa dikasih softlens Tokyo Ghoul . But serius tim mereka gaada kepikiran buat efek mata yang lebih serem dan iconic gitu buat mata mbah-mbahnya pas adegan kuda lumping? Mbah-mbahnya secara acting bagus banget tapi masa iya tim nya cuman ngasih efek mata kesurupan kuda lumpingnya gitu doang(?)

2. Pas lingkaran pengantin buat mengelabui demit nya kenapa Saya kepikiran lingkaran beruang laut? Wkwkwkwkwk.","11"
"@Furypedia","https://www.youtube.com/@Furypedia","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugxjs8ibhapGPffa7GZ4AaABAg","itu film horor apa film 4no","1"
"@hzrdtoshi57","https://www.youtube.com/@hzrdtoshi57","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyLhA-8WBpZsOCIjg94AaABAg&pp=0gcJCSMANpG00pGi","Gw mungkin telat tapi gw berharap gw masih bisa ikut diskusi. Gw jujur agak aneh karena scene teror di pabrik justru porsinya kalah jumlah sama scene teror di loji. selain itu, plotnya ancur banget kayak tiba-tiba ada kerajaan, tiba-tiba ketahuan temennya macem-macem, tiba-tiba harus tumbal, kayak gak ada penjelasannya aja gitu. hantunya juga ada yang gak jelas kayak hantu sepeda sama noni belanda klo yang paling kentara, mereka cuma hantuin sebentar tanpa ada kejelasan kenapa bisa mereka ada. gitu sih dari gw bang, klo keinget ntar gw tambahin dibawah","20"
"@RahmanStay","https://www.youtube.com/@RahmanStay","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwSS7t2F_1JDJKSCGR4AaABAg","gelap banget gak keliatan","9"
"@Hadi-jt2ub","https://www.youtube.com/@Hadi-jt2ub","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyWkVf3TlNNMPwnrP94AaABAg","Dari film pabrik gula
kakter yg birahi kek binatang 
karakter monster yg ga punya tujuan hidup
karakter lucu jadi korban tikung
karkater korban perselingkuhan
karakter jadi pelengkap kelucuan (lebih lucu lagi klo dia ga percaya setan terus percaya bisa ngebunuh karakter komedian tersebut menurut gw)
karakter yg punya khodam tapi ga bisa bicara baik"" dulu malah main usir jadi kurang developmentnya
karakter kambing hitam tiba"" dpt kekuatan over power 

untuk jam  kuning ama jam merah idenya bagus cuma ya eksekusinya jelek, kurang sadis mungkin karna setting waktu setannya yg ada penjajah lah, korban kebakaran, ama rumah sakit jiwa sulit diastukan dengan penayang 2 jam cuma KAN ADA VERSI UNCUT NAMBAH DURASI. 
Plot filmnya sampah eksekusinya kurang banyak potensi yg dpt diceritakna tapi dikejar durasi. Padahal sound effect, color grading, ligting cukup bagus apa lagi gw cukup terkejut pas orang buka perti emas ada cahayanya di dalamnya.","14"
"@MovieLover-g7y","https://www.youtube.com/@MovieLover-g7y","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugw7V6KyqJVliWvo2iZ4AaABAg","Bang sekalian dah latihan gesture senyuman ala badut IT kaya Bill Skarsgard",""
"@DennyDarko","https://www.youtube.com/@DennyDarko","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxIAg4SKEjzs_IisBh4AaABAg","Boss2 Keturunan India ini ga mau gambling buat rubah formula utk slot film lebaran, sama kaya Boss2 TV yg ga mau gambling dan pake host2 atau juri2 lain buat acara flagship mereka. Money First Creativity Later.

Anyway gini aja udah 2jt penonton ngapain susah2","191"
"@Qotato_R","https://www.youtube.com/@Qotato_R","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwlJ3dTziMUoHgr4i14AaABAg","baaaaaangggg bahas JUMBO animasi keluaran 2025 dari visinema","9"
"@matchako1728","https://www.youtube.com/@matchako1728","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugzztsv_0SkGf6D1PTR4AaABAg","Nggak ada niatan ngereview Jumbo kah padahal lagi hype hypenya","5"
"@wawanjuanda5916","https://www.youtube.com/@wawanjuanda5916","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugx2-gFfNbBXKTx6QoJ4AaABAg","Seharusnya sosok monster ini lebih di explor lagi dalam film ini sebagai sosok hantu utama di flm ini agar lebih menegangkan lagi dari awal sampe akhir bukan hanya jumpscare yg hanya selintas selintas, menurut saya sih",""
"@delaanggraeni3868","https://www.youtube.com/@delaanggraeni3868","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxlzYhqEgZo5ZWP2014AaABAg","Bener bgt, banyak jumpscare tapi gaada yg bikin takut sama sekali. 

Pas lebaran nonton sama saudara, gue denger ada suara anak kecil bjir di bioskop (munkin salah denger). Mall tempat nonton nya mau bangkrut kayanya, tapi ketolong sama bioskop, karna dari lantai 1-3 itu kosong. Gila aja masa anak kecil dibolehin masuk?","67"
"@danargalihjatnika2808","https://www.youtube.com/@danargalihjatnika2808","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwxPTB07XchMg9U-wZ4AaABAg","sumpah lu nyebelin banget bang","6"
"@farrasnaufal721","https://www.youtube.com/@farrasnaufal721","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzW54QS8CV5qGaVqAN4AaABAg","Tauga beberapa detail di Pabrik Gula yang bikin Saya ngakak:
1. Pas adegan kuda lumping dan mata mbah-mbah nya berubah, kalo para cosplayer nonton itu auto ngeuh itu matanya kenapa dikasih softlens Tokyo Ghoul . But serius tim mereka gaada kepikiran buat efek mata yang lebih serem dan iconic gitu buat mata mbah-mbahnya pas adegan kuda lumping? Mbah-mbahnya secara acting bagus banget tapi masa iya tim nya cuman ngasih efek mata kesurupan kuda lumpingnya gitu doang(?)

2. Pas lingkaran pengantin buat mengelabui demit nya kenapa Saya kepikiran lingkaran beruang laut? Wkwkwkwkwk.","11"
"@Furypedia","https://www.youtube.com/@Furypedia","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugxjs8ibhapGPffa7GZ4AaABAg","itu film horor apa film 4no","1"
"@hzrdtoshi57","https://www.youtube.com/@hzrdtoshi57","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyLhA-8WBpZsOCIjg94AaABAg&pp=0gcJCSMANpG00pGi","Gw mungkin telat tapi gw berharap gw masih bisa ikut diskusi. Gw jujur agak aneh karena scene teror di pabrik justru porsinya kalah jumlah sama scene teror di loji. selain itu, plotnya ancur banget kayak tiba-tiba ada kerajaan, tiba-tiba ketahuan temennya macem-macem, tiba-tiba harus tumbal, kayak gak ada penjelasannya aja gitu. hantunya juga ada yang gak jelas kayak hantu sepeda sama noni belanda klo yang paling kentara, mereka cuma hantuin sebentar tanpa ada kejelasan kenapa bisa mereka ada. gitu sih dari gw bang, klo keinget ntar gw tambahin dibawah","20"
"@RahmanStay","https://www.youtube.com/@RahmanStay","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwSS7t2F_1JDJKSCGR4AaABAg","gelap banget gak keliatan","9"
"@Hadi-jt2ub","https://www.youtube.com/@Hadi-jt2ub","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyWkVf3TlNNMPwnrP94AaABAg","Dari film pabrik gula
kakter yg birahi kek binatang 
karakter monster yg ga punya tujuan hidup
karakter lucu jadi korban tikung
karkater korban perselingkuhan
karakter jadi pelengkap kelucuan (lebih lucu lagi klo dia ga percaya setan terus percaya bisa ngebunuh karakter komedian tersebut menurut gw)
karakter yg punya khodam tapi ga bisa bicara baik"" dulu malah main usir jadi kurang developmentnya
karakter kambing hitam tiba"" dpt kekuatan over power 

untuk jam  kuning ama jam merah idenya bagus cuma ya eksekusinya jelek, kurang sadis mungkin karna setting waktu setannya yg ada penjajah lah, korban kebakaran, ama rumah sakit jiwa sulit diastukan dengan penayang 2 jam cuma KAN ADA VERSI UNCUT NAMBAH DURASI. 
Plot filmnya sampah eksekusinya kurang banyak potensi yg dpt diceritakna tapi dikejar durasi. Padahal sound effect, color grading, ligting cukup bagus apa lagi gw cukup terkejut pas orang buka perti emas ada cahayanya di dalamnya.","14"
"@MovieLover-g7y","https://www.youtube.com/@MovieLover-g7y","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugw7V6KyqJVliWvo2iZ4AaABAg","Bang sekalian dah latihan gesture senyuman ala badut IT kaya Bill Skarsgard",""
"@Danishhahaha","https://www.youtube.com/@Danishhahaha","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzWxEsIdoJ7T9hM6Pl4AaABAg","Bahas jumbo om timoti pideyalo","10"
"@rskysf","https://www.youtube.com/@rskysf","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwhMuha0zDTvMNOAJ54AaABAg","film sampah!!,lebih serem film lawang sewu(2007)drpd ini,based on story jir ngakak,punya otak bukan digunain buat bikin plot bagus malah ambil dari thread viral, begini mau Indonesia emas 2045?plis ngakak","3"
"@romansaakbar2006","https://www.youtube.com/@romansaakbar2006","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwVHqDKHODHMLkL3KB4AaABAg","awas jadi bahan potongan meme","6"
"@humanchapter-HC","https://www.youtube.com/@humanchapter-HC","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugx7v5UUUHMSjE99kkF4AaABAg","Bang review Tobe Hero X, hasil kolaborasi Bilibili sama Aniplex, perpaduan animasi 3d dan 2d, baru liat PVnya keren parah.","1"
"@QR-_-RAM","https://www.youtube.com/@QR-_-RAM","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzP4AIaQYkCXfzZIep4AaABAg","Lu bilang sakit hati 
(Gue malah lebih sakit hati  dibohongi diawal video)","35"
"@OmWaWa","https://www.youtube.com/@OmWaWa","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxgIkKsMVGM_pLR-gh4AaABAg","kkn pindah tempat ke pabrik :)","137"
"@Witchh132","https://www.youtube.com/@Witchh132","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwZdTFL2atFmMtAE314AaABAg","Next review jumbo dong bang","26"
"@Kaslana2943","https://www.youtube.com/@Kaslana2943","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyZwDbveOBevKDIfml4AaABAg","Kapan review violet evergaden @ngelanturindonesia",""
"@zzziisss","https://www.youtube.com/@zzziisss","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugy39Qs-lPezR9w34MV4AaABAg","nanti akhir bulan ada film horror yg lumayan fresh nih bang, namanya ""Penjagal Iblis Dosa Turunan"". menurut gw fresh aja sih keliatannya soalnya konsep jagal iblis nya itu






btw bang bisa kali review Keramat (2009)","1"
